Log file open, 01/24/23 19:00:53
[2023.01.24-11.01.01:179][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.01.24-11.01.01:180][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.01.24-11.01.01:180][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.01.24-11.01.01:180][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.24-11.01.01:180][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.24-11.01.01:180][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.24-11.01.01:180][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.24-11.01.01:180][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.24-11.01.01:180][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.24-11.01.01:180][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.24-11.01.01:180][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.24-11.01.01:180][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.24-11.01.01:180][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.24-11.01.01:180][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.24-11.01.01:184][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.24-11.01.01:328][  0]LogAudioMixer: Display: Using Audio Hardware Device 扬声器 (Realtek(R) Audio)
[2023.01.24-11.01.01:329][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.24-11.01.01:331][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.24-11.01.01:331][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.24-11.01.01:331][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.01.24-11.01.01:331][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.24-11.01.01:333][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.24-11.01.01:333][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.24-11.01.01:333][  0]LogInit: FAudioDevice initialized.
[2023.01.24-11.01.01:333][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.24-11.01.01:346][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.24-11.01.01:352][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.24-11.01.01:352][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.01.24-11.01.01:353][  0]LogLiveCoding: Display: First instance in process group "UE_VRProject_Demo_5_1_0xdf841c85", spawning console
[2023.01.24-11.01.01:362][  0]LogLiveCoding: Display: Waiting for server
[2023.01.24-11.01.01:716][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.24-11.01.01:737][  0]LogInit: Transaction tracking system initialized
[2023.01.24-11.01.01:770][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../../2023B/VRProject_Demo_5_1/Saved/SourceControl/UncontrolledChangelists.json
[2023.01.24-11.01.01:770][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.24-11.01.01:775][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.004769 seconds (Found 155 uncontrolled assets)
[2023.01.24-11.01.01:801][  0]BlueprintLog: New page: Editor Load
[2023.01.24-11.01.01:924][  0]LocalizationService: Localization service is disabled
[2023.01.24-11.01.01:950][  0]TimingProfiler: Initialize
[2023.01.24-11.01.01:950][  0]TimingProfiler: OnSessionChanged
[2023.01.24-11.01.01:950][  0]LoadingProfiler: Initialize
[2023.01.24-11.01.01:950][  0]LoadingProfiler: OnSessionChanged
[2023.01.24-11.01.01:950][  0]NetworkingProfiler: Initialize
[2023.01.24-11.01.01:950][  0]NetworkingProfiler: OnSessionChanged
[2023.01.24-11.01.01:950][  0]MemoryProfiler: Initialize
[2023.01.24-11.01.01:950][  0]MemoryProfiler: OnSessionChanged
[2023.01.24-11.01.02:156][  0]LogFileCache: Scanning file cache for directory 'D:/2023B/VRProject_Demo_5_1/Content/' took 0.01s
[2023.01.24-11.01.02:218][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.24-11.01.02:345][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.24-11.01.02:433][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.24-11.01.02:435][  0]SourceControl: Source control is disabled
[2023.01.24-11.01.02:435][  0]LogUnrealEdMisc: Loading editor; pre map load, took 8.850
[2023.01.24-11.01.02:436][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 D:/Epic/UE51/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.01.24-11.01.02:438][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.01.24-11.01.02:438][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.01.24-11.01.02:438][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.01.24-11.01.02:438][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.01.24-11.01.02:438][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.01.24-11.01.02:438][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.01.24-11.01.02:439][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.01.24-11.01.02:439][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.01.24-11.01.02:440][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.01.24-11.01.02:440][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.01.24-11.01.02:440][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.01.24-11.01.02:440][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.01.24-11.01.02:441][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.01.24-11.01.02:441][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.01.24-11.01.02:441][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.01.24-11.01.02:442][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.01.24-11.01.02:442][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.01.24-11.01.02:442][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.01.24-11.01.02:442][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.01.24-11.01.02:442][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.01.24-11.01.02:443][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Collapse01.uasset"
[2023.01.24-11.01.02:444][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Collapse02.uasset"
[2023.01.24-11.01.02:444][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.01.24-11.01.02:444][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Explosion01.uasset"
[2023.01.24-11.01.02:444][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Explosion02.uasset"
[2023.01.24-11.01.02:444][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.01.24-11.01.02:445][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Fire01.uasset"
[2023.01.24-11.01.02:445][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.01.24-11.01.02:445][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.01.24-11.01.02:446][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.01.24-11.01.02:446][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Light01.uasset"
[2023.01.24-11.01.02:446][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.01.24-11.01.02:447][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Light02.uasset"
[2023.01.24-11.01.02:447][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.01.24-11.01.02:447][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Smoke01.uasset"
[2023.01.24-11.01.02:447][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.01.24-11.01.02:449][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.01.24-11.01.02:450][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.01.24-11.01.02:453][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.01.24-11.01.02:454][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.01.24-11.01.02:455][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.01.24-11.01.02:456][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.01.24-11.01.02:456][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Steam01.uasset"
[2023.01.24-11.01.02:456][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.01.24-11.01.02:485][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.01.24-11.01.02:485][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.01.24-11.01.02:486][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.01.24-11.01.02:486][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.01.24-11.01.02:486][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.01.24-11.01.02:486][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.01.24-11.01.02:486][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.01.24-11.01.02:486][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.01.24-11.01.02:487][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.01.24-11.01.02:487][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.01.24-11.01.02:487][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.01.24-11.01.02:487][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.01.24-11.01.02:488][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.01.24-11.01.02:488][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.01.24-11.01.02:488][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.01.24-11.01.02:488][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2023.01.24-11.01.02:488][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2023.01.24-11.01.02:490][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.01.24-11.01.02:490][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2023.01.24-11.01.02:491][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.01.24-11.01.02:491][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2023.01.24-11.01.02:492][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2023.01.24-11.01.02:492][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.01.24-11.01.02:492][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2023.01.24-11.01.02:492][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2023.01.24-11.01.02:492][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2023.01.24-11.01.02:493][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2023.01.24-11.01.02:494][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.01.24-11.01.02:494][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Glass.uasset"
[2023.01.24-11.01.02:495][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2023.01.24-11.01.02:495][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Maps/StarterMap.umap"
[2023.01.24-11.01.02:496][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2023.01.24-11.01.02:496][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2023.01.24-11.01.02:506][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.01.24-11.01.02:506][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2023.01.24-11.01.02:506][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2023.01.24-11.01.02:507][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2023.01.24-11.01.02:507][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2023.01.24-11.01.02:507][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2023.01.24-11.01.02:507][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2023.01.24-11.01.02:507][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2023.01.24-11.01.02:507][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2023.01.24-11.01.02:508][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2023.01.24-11.01.02:508][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2023.01.24-11.01.02:508][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.01.24-11.01.02:508][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../../2023B/VRProject_Demo_5_1/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
